feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Fife,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,All,All,All
Stirling,2013,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,All,All,White,All
Stirling,2013,local_neighbourhood_improvement,Neighbourhood a little better,6,Female,All,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,24,Male,All,All,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,Male,All,All,All,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,White,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Adults,All,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,All,White,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,Female,All,All,All,All,All,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Pensioners,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,All,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,80% least deprived,All,All,All,All
Stirling,2013,local_neighbourhood_improvement,Neighbourhood a little better,5,Male,All,All,All,All,All,All
Stirling,2016,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,With Children,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Private Rented,All,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,Social Rented,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Adults,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,20,All,All,All,All,Adults,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Pensioners,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Adults,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,Social Rented,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,With Children,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,20,Female,All,All,All,All,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little better,1,All,All,All,Social Rented,All,All,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,Male,All,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,20,All,All,All,All,With Children,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Social Rented,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Pensioners,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,24,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,1,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Rural,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,27,All,All,All,Owned Outright,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,Female,All,All,All,All,All,All
West Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,7,All,Rural,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,16,Female,All,All,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,With Children,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,19,All,Urban,All,All,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,10,All,Rural,All,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,White,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Outright,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Adults,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,With Children,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,Adults,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,Pensioners,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,Urban,All,All,All,All,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,80% least deprived,All,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,All,Social Rented,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,17,Male,All,All,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Social Rented,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,Adults,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,With Children,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,White,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,23,All,All,All,All,With Children,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,4,Male,All,All,All,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,5,All,Rural,All,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,White,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,With Children,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,Pensioners,All,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,All,All,White,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,Rural,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,80% least deprived,All,All,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,All,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,White,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,Urban,All,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,10,All,Rural,All,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,With Children,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,Adults,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,Female,All,All,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,With Children,All,All
Aberdeen City,2013,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,Social Rented,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,5,All,All,80% least deprived,All,All,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Pensioners,All,All
Aberdeen City,2013,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Owned Outright,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,White,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,5,All,All,All,All,Pensioners,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,Male,All,All,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,6,Female,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,80% least deprived,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,Adults,All,All
Aberdeen City,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,All,Urban,All,All,All,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little better,20,All,All,All,Social Rented,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,All,Private Rented,All,All,All
Stirling,2015,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,Adults,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Private Rented,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Outright,All,All,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Social Rented,All,All,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Pensioners,All,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,With Children,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,All,All
Aberdeen City,2014,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Owned Outright,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little better,15,Male,All,All,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,20% most deprived,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,16,Female,All,All,All,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,Male,All,All,All,All,All,All
Aberdeen City,2013,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
Aberdeen City,2014,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,Adults,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,With Children,All,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little better,18,Male,All,All,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Pensioners,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Owned Outright,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,All,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little better,10,All,Urban,All,All,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Adults,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,24,All,All,All,Social Rented,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Adults,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,3,All,All,All,Owned Outright,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,Social Rented,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,5,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Adults,All,All
North Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,2,All,All,All,Private Rented,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,Urban,All,All,All,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,All,All,With Children,All,All
Aberdeen City,2013,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,Male,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,Female,All,All,All,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,All,All,All
Aberdeen City,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,With Children,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,Social Rented,All,All,All
North Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,Social Rented,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
Aberdeen City,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Adults,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,Male,All,All,All,All,All,All
North Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Adults,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,White,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Owned Outright,All,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Adults,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,Social Rented,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Outright,All,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,4,Male,All,All,All,All,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,Female,All,All,All,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,Adults,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,White,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,Social Rented,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little better,21,All,All,All,All,Pensioners,All,All
Perth and Kinross,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Pensioners,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,Urban,All,All,All,All,All
Perth and Kinross,2014,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,Female,All,All,All,All,All,All
Perth and Kinross,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,With Children,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,21,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,Female,All,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,All,Urban,All,All,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,17,Male,All,All,All,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
South Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,Urban,All,All,All,All,All
South Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,All,White,All
Perth and Kinross,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Adults,All,All
Perth and Kinross,2015,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,Owned Outright,All,All,All
Perth and Kinross,2015,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,White,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,White,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,13,All,Urban,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,Female,All,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,All,White,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Social Rented,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,Male,All,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,Female,All,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little better,18,All,Urban,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,16,Male,All,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,Pensioners,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Adults,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Rural,All,All,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,All,All,With Children,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Adults,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,13,All,Urban,All,All,All,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,White,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Pensioners,All,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little better,13,All,Rural,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Owned Outright,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Private Rented,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little better,16,All,Urban,All,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,22,All,All,All,All,Adults,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,All,Social Rented,All,All,All
Fife,2016,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,White,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,8,All,Rural,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,17,All,Urban,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Adults,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,All,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,20% most deprived,All,All,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Rural,All,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,Urban,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,22,All,All,All,All,All,White,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,All,White,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,Social Rented,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,11,Female,All,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little better,21,All,Urban,All,All,All,All,All
Perth and Kinross,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,Male,All,All,All,All,All,All
